Platelet_sample			
GeneID	1	2	3
100189198	0	0	0
107985594	0	0.05325	0
101954276	0	0	0
101928979	0	0	0
100132406	0.133	0.6741	0.334
388677	2.585	4.557	3
105371254	0	0.1177	0.02326
170688	0.6495	1.508	6.174
102724364	0.8088	0.8613	0.602
105371242	0	0.1298	0.1283
107985756	0	0	0
112268274	0.4451	0.3999	0.3388
100996756	5.232	5.68	2.64
105371235	0	0.1721	0.1276
105371233	0	0.2576	0.1528
107985591	0	0.04486	0
100288805	0	0.1165	0.02512
149013	0	0.3869	0.2478
728989	0	0	0
105371231	0	0	0
100189334	0	0	0
101447996	0	0	0
644861	0	0	0
5565	2.869	2.648	5.34
9557	16.26	25.16	14.71
171423	3.821	6.999	3.302
2330	4.028	2.892	1.502
100289211	0	0	0
607	0.1021	0	0.05181
51205	0	0.1203	0.01529
102723321	0	0	0
105371230	0	0.1976	0
2702	0	0.2741	0.03484
2703	0	0	0
105371229	0	0	0.0462
51463	0.2644	0.7758	0.6671
100034743	0	0.2614	0.031
105371228	0	0	0.007637
100189140	0	0	0
26864	0	0	0
100189193	0	0	0
728920	0	0	0.06177
200030	0	0.1617	0.09587
105371227	0.01865	0.01915	0.05678
100505824	0	0	0
101927468	0	0.237	0
100189056	0	0	0
105371226	0	0	0
284561	0	0	0
100189307	0	0	0
105371225	0	0	0
100189174	0	0	0
100188998	0	0	0
100847044	0	0	0
101954273	0	0	0
102466225	0	0	0
100132057	0.146	0.1499	0.08889
101954272	0	0	0
107985525	0	0	0
388685	5.387	6.02	3.699
105371224	0.03155	0.1296	0.03843
644591	0	0	0
100189005	0	0	0
25832	0.09676	0.8281	0.5369
100996763	1.012	2.356	1.284
105371223	0	0.1971	0.05843
105371222	0	0	0
440672	0.7126	1.647	6.98
100996517	0.5426	0.7482	0.5098
9659	0.03755	0.2931	0.08691
112268272	0.2777	0.3452	0.445
400818	0.02153	0.2653	0.1573
101929790	0	0.1587	0.04704
102723348	0	0.1172	0.09267
653513	0.3737	0.6396	0.6828
100996716	0.5268	0.7638	0.5473
105371403	0	0.104	0
100996717	1.377	2.471	1.473
101060226	0.1397	0.7763	0.4754
107985752	0	0	0
653598	0	0	0
57234	0.2112	0.1835	0.6135
100189257	0	0	0
112268236	0	0.07075	0
644634	0.3225	0.1656	0.09822
107985753	0	1.568	0
100189228	0	0	0
102723955	0.02179	0.1007	0.01991
105371406	0	0.05084	0.01508
100189059	0	0	0
2209	0	0.1986	0.07066
440689	1.524	2.921	3.526
112268237	0	0.1657	0
653604	0	0.2435	0.1444
8370	15.05	23.05	20.33
126961	0.4275	0.439	0.1302
8337	82.19	123.4	184.4
337873	0	0.5737	0.6804
723790	82.19	123	184.3
333932	0.4275	0.439	0.1302
112268238	3.766	4.488	4.12
554313	11.22	16.86	15.33
8349	129.2	189.3	238
8338	10.17	15.54	18.27
317772	0	0	0.1473
51027	0	0	0.7097
9900	0	0	0.01462
10262	3.018	5.983	5.172
10903	0.2968	0.02032	0.06024
56957	0.008505	0.008734	0.1398
105371427	0	0.1187	0.2112
11311	0.7406	1.159	0.7947
51177	84.23	118.2	106.3
105371433	0	1.316	1.226
81611	1.271	0.6214	1.64
23632	0.5136	0.3868	0.4588
109616989	0	2.14	0.6346
51107	2.738	2.465	1.393
79630	0	0.3994	0.2368
148523	0	0.05534	0
105371434	0	0	0
54460	1.83	0.795	0.9429
9129	0.6346	0.229	0.1149
23248	0.2768	0.1895	0.2488
80222	0	0.2029	0.1926
102465529	0	0	0
1893	1.321	4.8	2.135
100874054	0	0	0
100289061	0	0	0
54507	0	0.04085	0.01211
100422997	0	0	0
574406	0	0	0.1274
4170	3.131	4.768	8.935
107985203	0	0	0.23
2029	2.543	5.489	1.903
112268239	0	0.2695	0
55204	0	0.9892	0.1744
84072	0	0	0
1520	10.52	4.722	9.105
1513	0	0.3416	0.2026
405	4.253	9.001	4.017
100996521	0	0	0
107985204	0	0.4399	0
9869	0.2967	0.4922	0.556
29956	74.19	111.7	53.26
105371438	0.6721	0	0
8416	1.965	2.802	0.8641
55793	34.42	57.79	41.35
58497	78.96	132.2	99.16
149428	0	0.2276	0.06749
54964	0.3119	0.4804	0.5698
56882	6.095	2.902	2.115
10962	9.515	8.74	12.12
126626	0	0.09287	0.05508
10500	0.0161	0.3472	0.03922
388695	0.03687	0.1136	0.04491
100534012	1.294	0.9818	1.336
79626	4.492	1.826	0.9689
79005	1.27	0.9076	1.346
29765	0	0	0
6944	1.462	0.6433	1.484
8394	0.02299	0.0236	0.028
5710	10.35	10.12	9.53
100507670	0	0.1789	0.1061
57592	0.01657	0.01701	0.04036
5298	0.8833	1.562	1.703
5993	0.1363	0	0.5145
101927886	0	0.507	0
8991	0.1547	0	11.68
5692	1.299	4.001	1.007
23126	0.327	0.1597	0.08163
57530	0.1239	0.08481	0.02515
7286	0	0	0
693139	0	0	0
81609	1.263	1.566	2.193
11189	0.2356	0.5529	0.7446
284485	0	0	0
65005	1.309	0.9492	1.22
51686	0.3699	0.1899	0.2816
11022	0.02469	1.42	1.428
109729141	0	0	0.04996
339398	0	0	0
6097	0	0.2216	0.1479
100191040	0	0	0.08401
100132111	0	0	0.3961
284486	7.748	6.327	11.77
117145	0.1775	0.4557	0.3649
6281	27.62	23.88	176.6
105371441	0	0.09381	0
105371442	0	0.8539	0
441908	0	0	0
6282	55.05	17.59	26.96
101927949	0	0	0.101
100131107	0	0	0
126637	0	0.2778	0
7062	0	0	0.4435
126638	0	0	0
112268240	0	0.1703	0
388697	0	0	0
2312	0	0	0
339400	0	0.05378	0
388698	0	0	0
49860	0	0	0.0347
254910	0	0	0
54544	0	0	0
353145	0	0	0
84648	0	0	0.1056
353144	0	0	0
353143	0	0	0
353142	0	0	0
388699	0	0	0.2336
353141	0	0	0
353140	0	0	0
26239	0	0	0
353139	0	0	0
199834	0	0	0
100129271	0	0	0
448834	0	0.2569	0
353137	0	0	0
353135	0	0	0
353134	0	0	0
353133	0	0	0.1838
353132	0	0	0
353131	0	0	0
448835	0	0	0
105371444	0	0	0
105371445	0	0	0
4184	0	0	0
3713	0	0	0
101927988	0	0	0
163778	0	0.3644	0
6698	0	0.8406	0
6707	0	0	0
105371446	0	0	0
6699	0	0	0
6703	0	0	0
6700	0	0	0
6701	0	0	0
6704	0	0	0
6705	0	0.1421	0
6702	0	0	0
6706	0	0	0
101928009	0	0	0
149018	0	0.4153	0
574414	0	0	0
4014	0	0	0
114771	0	0.05201	0
57115	0	0.2755	0.01257
6280	87.57	26.61	40.66
6283	5.139	2.754	5.852
6279	61.65	21.46	52.09
338324	0	0	0
6278	0	0	0
6277	26.08	16.9	27.6
6276	0	0	0
6275	11.38	11.09	17.62
101928034	0.07797	0.08007	0.04748
6274	0	0	0
6273	0	0.5063	0
140576	0	0	0.199
57402	0	0	0
6284	0.1066	0.6566	0.8761
6271	0	0.1991	0.3542
26097	1.301	1.696	1.615
23557	12.88	14.39	12.17
3608	8.188	1.693	3.151
100189015	0	0	0
4881	0	0.2086	0.03093
102466879	0	0	0
65123	1.176	0.2119	0.3393
11000	0	0.3386	0.4876
343052	0	0	0
57459	0.1845	0.2842	0.2488
101928059	0	0.07766	0
9909	0	0.1331	0.1578
200186	0.07378	1.591	0.8761
27173	4.171	4.463	1.259
102465441	0	0	0
148327	0.1418	0	0.1727
10899	42.57	48	34.43
5872	11.94	15.79	11.34
6232	91.87	66.66	87.67
91181	0.01809	0.2043	0.1212
100847024	0	0	0
7170	83.07	102.6	50.43
100126346	0	0	0
388701	0	0.3302	0
25912	15.17	19.35	13.13
9898	0.9407	1.706	1.67
109617023	0	2.455	1.456
10456	1.075	0.9032	0.7142
89872	30.27	84.72	55.05
57198	0.1782	1.065	0.6807
101928101	0	0.06313	0.1123
3570	0.3714	1.426	0.7375
126669	0.1025	0.6736	0.6991
126668	0.0243	0.1248	0.05921
55585	10.81	17.52	14.02
100874097	3.914	6.532	4.47
107985206	0	0	0
1141	0.9962	1.92	0.7631
103	1.591	5.056	2.116
3782	0	0.474	0.3551
105371449	0	0.01964	0.01164
10654	2.792	7.211	3.916
57326	57.72	53.72	70.47
90780	1.193	1.54	0.9132
101928120	0.563	0.5781	0.9143
6464	0.6586	1.894	1.877
1163	0.9363	2.764	0.9979
100423020	0	0	0
80308	1.605	0.7883	0.9775
55891	0	0	0.2015
51043	1.016	3.578	1.326
127579	0	0.1696	0.02011
149095	0	0	0.1724
100505666	0	0	0.2515
8751	0	0.1647	0.07813
1945	0	0.08875	0
1944	0	0	0
1942	0.06983	0.5737	0
55974	45.55	56.14	38.73
54344	3.071	2.411	2.31
200185	5.548	5.29	5.792
80128	0	0	0
4582	0	0	0
693235	0	0	0
7059	0	0.03943	0.05846
105371450	0	0	0.03317
4580	0.5919	0.4727	0.7209
2630	0.3726	0.3826	0.389
2629	2.785	2.26	1.34
10712	1.896	2.039	1.209
10067	1.403	2.161	1.965
1196	0.05031	0.31	0.5515
57657	0.01897	0.3701	0.1617
5313	0	0.03484	0.06199
2224	2.289	2.859	1.846
284618	0.5849	0.7675	0.6135
23623	0.8946	0.2778	0.3294
55870	0.5217	0.4821	0.3283
693140	0	1.159	0
645682	0	0.2055	0.06094
645676	0	0	0.3821
101929703	0	0.04833	0.1146
105371452	0	0.6183	0.3667
55154	0	0.4345	0.06872
55249	2.436	6.902	4.519
106633810	0	0.752	0.446
7818	2.117	1.286	1.447
100505728	0	0.3312	0
100129405	0	0.3492	0.02958
54856	0.3707	0.5076	0.3086
106633816	0	0	0
23208	0.4949	1.249	0.5023
6016	17.25	16.54	15.62
22889	0	0.2631	0.1337
677823	0	0	0
677771	0	0	0
107985207	0	0	0
339403	0	0	0
9181	0.4114	0.1445	0.2242
102465442	0	0	0
107985209	0.04798	0.04927	0.05843
107985210	0	0	0
107985208	0	0.2073	0.1229
6746	0.2934	4.62	4.468
105371729	0.25	0	0.1142
56893	1.346	2.102	0.3928
28956	15.18	9.857	11.48
57111	0	0.1012	0
92312	0	0.08443	0
4000	57.27	115.7	62.99
64218	1.206	0.1208	0.645
9673	0.1099	0.4231	0.08363
100527963	0.9744	1.445	0.5275
11243	1.317	3.427	1.498
632	0	0.2199	0
79957	0	0	0.02352
23381	2.229	4.045	1.832
84283	0	0	0
112770	0	0.8248	0.3587
391104	0	0	0
7203	0.637	1.121	2.3
128229	0	0.0999	0.05925
57127	0	0.08576	0
10485	0	0.01387	0.008226
407046	0	0	0
4209	0.3138	0.8632	0.8122
128239	0	0.1655	0.01963
164118	0	0	0
128240	1.355	1.076	0.1868
54865	0	0.3099	0.1225
60484	0	0.03333	0.01977
101928177	0	0	0
105371453	0	0	0.01394
63827	0	0	0
10763	0	0	0.01185
1382	0	0	0.061
81875	0.06099	0.3758	0.6871
51093	0.2326	0.1592	0.07082
79590	1.6	0.7187	1.035
3068	91.64	98.27	51.9
5546	2.828	4.399	4.939
9047	0	1.388	0.9146
4914	0.9483	0.03895	0.3003
3645	0	0	0.08885
375033	28.97	55.47	34.85
149499	0	0	0
9826	0	0.3216	0.1022
768220	0	0	0
102724222	0	0	0.1688
440695	0	0	0.03312
2117	0	0.2606	0.2061
360155	0	0	0
107985211	0	0	0.03787
105371456	0	0	0.5964
105371455	0	0.4771	0.2594
101928202	0	0.02423	0.01437
83416	0	0.08218	0
83417	0	0.1284	0
105371457	4.263	1.86	0.9086
115352	0	0.09309	0.138
79368	0	0.03592	0.1704
115350	0	0.2776	0.008665
922	0	0	0.04719
105371458	0	0	0.06298
105371459	0	0	0
55243	0	0.01415	0
100505785	0	0.2198	0
646268	0	0	0
105371460	0	0.0899	0.1599
912	0	0.1126	0.3841
909	0	0.1708	0
910	0	0	0
911	0	0.2695	1.119
913	0	0.1654	0.417
128360	0	0	0
391107	0	0	0
107985212	0	0	0.02999
391109	0	0	0.07006
107985213	0	0.5797	0
343406	0	0	0
391112	0	0	0
128366	0	0	0
128367	0	0.4538	0
128368	0	0	0
6708	0	0.1205	0.09529
81448	0	0	0
391114	0	0	0.1392
128372	0	0.06986	0.04143
128371	0	0	0
81442	0	0.4666	0.06918
4332	24.76	10.96	20.65
149628	0.6171	0.3697	0.09395
3428	0.5537	0.9185	0.8819
107181291	0	0.6508	0
105371461	0	0	0
9447	0.8763	0.05806	0.1721
100189166	0	1.504	0.8919
57863	0	0	0
100131825	0	0	0
2532	0	0	0.4415
2205	0	0.6647	0.1689
441911	0	0	0.3333
26476	0	0.03482	0
391121	0	0	0
105371462	0	0.09875	0
127385	0	0	0.07097
107985215	0	0	0
325	0	0	0
1401	0.05378	0	0
101928264	0	0	0
54935	3.399	2.095	3.147
105371464	0	0.07704	0
343413	0	1.405	0.3396
107985217	0	0	0
56833	0	0.1769	0.07495
284677	0	0	0.02825
391123	0	0	0.0363
107985216	0	0	0.0365
25790	2.233	0.3621	0.4295
100422852	0	0	0
8407	3137	3928	2979
57549	0	0	0
89886	0	0.07788	0.04619
100505633	0	0	0
93183	0.0154	0.01581	0.06564
3766	0	0.278	0
3765	0	0	0
93185	0	0	0.05286
477	0	0	0.01214
480	0	0.1094	0.06487
844	0	0	0
729867	0.06868	0.1411	0.04183
8682	6.445	9.745	4.334
50717	2.388	2.381	2.09
100287049	0.589	1.411	1.076
5824	3.692	2.336	1.547
107985219	9.461	8.391	8.119
1314	20.26	26.88	23.35
474338	0.8957	0.9198	1.364
23385	0.4862	2.702	1.132
4807	0	0	0
105371466	0	0.02127	0.03784
57216	0	0	0.01088
105371467	0	0	0
114836	0	0.263	1.025
105371468	0.4994	1.218	0.7604
8832	18.24	23.06	4.882
6504	0	0.02711	0.1286
107985220	0	0	0.05636
962	0.1086	1.45	1.852
57823	0.1046	0.5015	0.3611
105371470	0.03477	0	0
4063	0	0.5253	0.2025
51744	0	2.003	1.449
55600	0	0	0.3876
101928372	0	0.1042	0
142683	0	0.06815	0
50848	58.61	96.25	58.37
100131187	4.481	4.261	5.862
7391	0	1.006	0.8426
257106	2.693	0.8298	1.894
81607	0	0.2518	0
105371471	0	0	0
126823	0	0	0.04832
5202	0.6588	0.1691	0.9027
4817	4.878	6.095	4.342
9191	22.43	21.29	18.09
51506	10.29	7.404	4.482
112543491	0	0	0.1182
27005	0.3206	0.4527	0.3417
5498	0	0.08236	0.1628
8703	0.1678	1.137	1.063
9507	0.008297	0.1534	0.04548
4720	2.797	2.387	2.999
2207	790.2	986.4	1296
336	0	0	0.1392
84134	0	0.3823	0.04535
100847090	0	0	0
9970	0	0.4278	0.07249
654790	0	0	0
105371472	0	0	0
107985221	0	0	0
4359	0	0	0
6391	0.08043	0.5286	0.5682
257177	0	0.1438	0.1705
100189373	0	0	0.9041
100189407	0	0	0
100189402	0	1.504	0
100188997	0	0	0
100189412	0	0	0
100189394	0	0	0
100189366	0	0	0
100189091	0	0	0
100189260	0	0	0
100189235	0	0	0
100189009	0	0	0
100189252	0	0	0
100189385	0	0	0
100189141	0	0	0
100189290	0	0	0
100189316	0	0	0
100189230	0	0	0
100189259	0	0	0
100189188	0	0	0
100189134	0	0	0
100189364	0	0	0
100189160	0	0	0
100189017	0	0	0
100189039	0	0	0
100189120	0	0	0
100189139	0	0	0
100189274	0	0	0
105371473	0	0.03243	0.01923
2212	18.24	39.72	44.4
100189380	0	0	0.9296
3310	0.3682	0.09452	0.4484
100189018	0	0	0
100189011	0	0	0
100189126	0	0	0
2214	3.655	4.314	3.888
9103	2.875	5.502	6.499
3311	0.08694	0.1339	0.1059
100189003	0	0	0
2215	3.002	3.763	4.543
2213	0.2781	0.5712	0.9974
641311	0	0	0.04236
84824	0.04685	0.7217	0.3424
127943	0	0.05499	0
11266	0	0	0.3932
102724329	0	0	0
22926	0.3846	1.721	0.5772
25903	0.01037	0.03195	0.01263
9722	0.306	0.1646	0.07987
105371475	0	0.218	0.02939
100616386	0	0	0
693141	0	0	0
284680	0	0.1618	0
400793	0	0	0
117157	0	0.1319	1.226
105371497	0	0	0
127933	5.181	5.976	3.407
102724358	0	0	0
6675	1.138	0.08346	0.5444
4921	0	0.009003	0.08009
51478	0	0.7153	0
339512	0	0.1794	0.03546
107985223	0	0	0
5999	0	0	0
8490	0	0.1087	0.009209
101928404	0	0	0
83540	0.04917	0.101	0.1497
100422212	0	0	0
5087	12.83	11.05	4.43
100505795	0	0.1134	0.1345
107985451	0	0	0
107985452	0	0.5693	0
4009	0	0.02816	0
105371561	0	0.4647	0
102725140	0	0	0
6258	0	0	0
400794	0	0.06173	0
440699	0	0	0
4259	8.802	14.12	13.12
223	7.052	13.93	10.7
440700	0	0	0.1628
105371581	0	0	0
54499	0.8122	0.3336	0.2968
100147773	0	0	0
7371	0	0	0.1834
100500832	0	0	0
149297	0.009943	0.05105	0
105371586	0	0.1226	0.02078
100126349	0	0	0
112268276	0	0.06238	0
105371590	0	0.4763	0
116123	0.1589	0	0
57645	2.096	1.789	3.422
117143	0	0.2655	0.1889
387597	0.02009	0.2338	0.1509
84944	1.688	0.4539	0.3181
105371600	0	0	0.04116
10223	0	0.08463	0.2008
105371598	0	0	0
92235	0	0.1591	0
105371601	0	0	0
101928484	0	0	0
5451	0.7536	0.1803	0.147
919	0	0.522	0.963
101928512	0	0.2001	0.0339
107985224	0.4095	0.8793	0.6348
8804	35.5	81.62	123.2
92241	0.6092	0.9235	3.312
100189211	0	0	0
100189019	0	0	0
9019	0.02177	0.06707	0.5834
55811	0.01239	0.02545	0.03018
25874	6.674	15.52	9.637
55827	3.921	10.12	6.127
100313835	0	0	0
23432	0	0	0.00683
261726	0.5783	1.782	0.9322
375035	0.5105	0.3831	0.1674
84832	0	0.1789	0.1769
9095	0	0.6338	0.1106
693142	0	2.271	0
100505918	0	0	0
101928565	0	0	0
6846	0	0.9902	0.2349
6375	0	0.1553	0
105371604	0	0	0
1805	0.06305	0.1295	0
79100	0	0.3496	0.1382
105371606	0	0.1387	0.04112
101978719	0	0.09858	0.05846
101928596	0	0	0
481	0.4891	0.7533	6.552
29922	0.5731	1.112	8.26
8548	5.175	4.6	3.508
105371605	0	0	0
57821	0	0.05421	0.03215
10560	0.2383	0	0
2153	0	0.07195	0.08534
6403	193.4	266.2	147.1
107985745	4.204	1.919	4.125
6402	9.705	8.352	13
6401	0.5034	0.4021	0.06813
101928628	0	0	0
92342	0.6767	0.1069	0.4755
55732	0.2322	0.3179	0.3182
57147	0.1093	0.1122	0.09151
22920	4.96	7.548	13.99
105371608	0	0.1642	0.03246
149281	0.0486	0.3993	0.05919
100423010	0	0	0
100422839	0	0	0
105371609	0	0	0.06825
284688	0	0.129	0
101928650	0.1709	0.1755	1.041
92344	0	0	0.2928
105371610	0	0	0.1697
5396	0	0.1799	0.09146
80133	0	0.04012	0.04759
2328	0	0.05018	0.02976
100302178	0	0	0
100847009	0	0	0
105371611	0	0.04178	0
388714	0	0.1047	0
2327	0.06126	0.02097	0.2985
2326	0	0.07356	0.04362
2329	0	0.0997	0
7151	0	0.1831	0.0543
23215	3.173	5.541	4.597
110806290	0	0.3937	0.07783
4653	0	0.053	0
8674	0.6213	3.867	5.848
105371614	0	0.1328	0
51603	0	0	0.3135
26052	5.625	6.189	3.915
100874284	0	1.423	1.013
100628315	0.0681	0.2238	0.008295
406996	0	0	0
100422882	0	0	0
406977	0	0	0
102724528	0.2836	0.2912	0.4605
92346	0	0.08766	0.03466
5279	0	1.053	0.357
51430	0.7594	0.5849	0.1787
356	0	0	0
107985225	0	0	0.06244
105371618	0	0	0.01362
8995	0	0.1488	0.6177
7292	2.955	6.578	5.127
100506023	0.1736	0.1386	0.1057
107985227	0.2116	0.2607	0.1804
101928673	0.2979	0.2447	0.1814
9588	527.3	526.9	404.4
284525	0	0.05004	0.01484
730159	0	0	0.07606
339416	0	0.1645	0.0621
105371619	0	0	0.1134
27252	0	0.2759	0.1309
91687	0	0.07987	0
55157	0	0.7274	0.03751
100506046	0.1562	0.1604	0.3804
60674	2.423	1.178	3.649
26769	0	0	0
26802	0	1.445	0.8572
26774	0	0	0
26770	0	0	0
692198	0	0	0
26806	0	1.824	0
106635533	1.26	1.294	2.302
692197	0	0	0
692196	0	0	0
692195	0	0	0
619498	0	0	0
84614	0	0.06676	0.07919
462	0	0	0.0643
149041	0.1703	2.06	1.873
105371620	0	0	0
102724601	0	0.2484	0
9910	49.22	53.52	62.17
9293	0	0	0
101928696	0	0.9967	0.197
105371622	6.786	9.523	4.369
27101	1.698	1.331	2.5
63931	0.6783	1.194	1.652
63923	0.02114	0.04342	0.0515
9674	0.7926	0.11	0.1957
7143	0.007905	0.04059	0.0337
105371623	0	0.08349	0
107985228	0	0	0.03313
101928751	0	0	0
64326	0.3031	1.233	0.568
113839518	0	0	0
677679	0	0	0
60676	0	0.06449	0.01093
460	0	0.03716	0
574441	0	0	0
57795	0	0.09347	0.009239
105371625	0	0	0
102724661	0	0	0
101928778	0	0	0
111240474	0.2047	0.2749	0.3453
89866	0	0.01991	0.07083
730102	4.872	5.227	3.697
100302401	0	0.0476	0
9462	0.03081	0.1318	0.1157
105371630	0	0.1113	0
105371629	0	0.1042	0.0309
101928866	0.04971	0.05105	0
84066	0	0	0
105371631	0	0	0
400798	0	0.04319	0
105371632	0	0.107	0
100616328	0	0	0.7675
646976	0	0.07836	0.04647
55103	0	0.3721	0.1273
9068	0	0	0
102724754	0	0.1437	0
9917	6.893	8.523	2.527
64222	0	0.3288	0.3575
27	0.007008	0.02879	0.03841
6646	0.01457	0.2993	0.3106
126859	0.02365	0.2671	0.0288
7827	0.05677	0.0583	0
163589	0	0.02577	0.06114
105371635	0	0.6772	0.1339
148753	0	0.07172	0
113219451	0	1.091	0
105371634	0	0	0
107985229	0	0	0
163590	0.1814	0.7718	0.3709
26092	0.6951	1.4	1.009
101928933	0	0.2802	0
9857	0.9497	0.6989	0.4771
105371636	0	0	0
5768	4.155	5.354	1.184
89884	0.4115	0	0.00895
84320	0.04481	0.04602	0.08188
100527964	0.04079	0	0
105371637	0	0.3225	0.09564
100423032	0	0	0
148756	0	0	0
9213	1.905	1.789	0.8314
107985230	0	0.2728	0
105371638	0	0	0
57710	0	0	0.01991
107985231	0	0	0
103344928	0	0.1536	0.0911
10228	0.6316	2.378	3.436
3140	0.0406	0.1668	0.1895
51278	0	0.3179	0.3771
101928973	0	0	0
100287948	0	0	0
107985454	0	0	0
777	0.02485	0.04466	0.007566
107985232	0	0	0
105371640	0	0	0
127665	0	0.009673	0
105371642	0.06803	0	0
107985233	0	0	0
400799	0	0	0
2752	42.12	51.4	50.86
127670	0	0.1745	0.02587
388719	0	0	0.08943
353299	0	0.07256	0.05379
6041	0.732	0.7959	0.3802
6004	3.42	1.618	0.1096
284648	1.455	3.511	0.3101
85397	0	0	0
105371644	0	0	0
80896	13.66	14.1	13.74
647070	0.04771	0.1225	0.2034
1660	0.5852	0.8653	1.924
81626	0	0.2569	0.03047
3915	1.75	2.063	0.9573
110841583	0	0	0
3918	0	0.212	0
23057	0	0	0
105371646	0	0	0
284649	0.04413	0.1359	0.02687
9887	1.782	3.456	1.27
4688	5.819	3.075	4.854
107985235	0	0	0.07839
10092	87.42	116	70.23
23179	0	0.1232	0.1339
403314	0	0	0
23127	0	0.03833	0.01137
116461	1.108	0.3129	0.5061
102724830	0.2331	0	0
81563	0.5265	0.7569	0.6797
102724857	0	0	0.1068
107985236	0.2039	0.1919	0.2224
105371648	0	0.4803	0
80267	0.3102	0.3568	0.3552
105371649	0	0.07653	0
116496	0.3005	0.7406	1.162
107985238	0	0.06782	0.2815
101929069	0	0.4099	0.06077
6045	1.789	0.5535	0.6039
81627	0.5178	0.453	0.7592
54823	0.1714	0.44	0.7392
105371651	0	0.5842	0
10625	11.66	17.32	13.72
100288079	0	0	0
107985455	0	0.391	0.3864
107985239	0	0	0
101929093	0	0.3685	0.2185
105371653	0	0	0
83872	0	0.06662	0.04669
105371654	0	0.1252	0
10216	0.06423	0	0.06519
7175	0.2474	0.7045	0.548
54953	0	0	0.3633
102724919	0.7998	0	0.4871
5132	0	0.1392	0.02751
5743	1.97	0	2.327
103752588	0	0	0
5321	4.147	1.696	2.14
104169671	0.2782	0.1429	0.08472
105371655	0	0	0.07595
106144535	0	0.7875	0.1557
105371656	0	0.6382	0
105371657	0	0	0.126
107985456	0	0	0.2953
339479	0	0.02915	0.02593
105371659	0	0	0
105371658	0	0.1593	0.01889
101929120	0	0	0
440704	0	0	0.05957
105371660	0	0.3373	0
107985457	3.977	7.147	5.046
105371661	167.2	147.1	198.5
64407	978.9	926.6	1109
105371662	0	0	0
431704	0	0	0.03679
105371664	0	0	0
5996	0	0.1646	0
107985241	0	0	0
6003	0	0	0.08494
100616345	0	1.767	2.095
105371665	0	0	0
5997	8.12	4.954	11.85
105371668	0	0.4452	0
105371667	0	0	0
102724954	0.7474	0.5117	0.6069
51377	2.146	1.059	0.9047
107397392	0	0.8244	0
6738	9.358	12.43	7.107
51022	0	0	0.2936
101929160	0.136	0.09313	0.02762
79577	2.053	1.099	0.7908
100302163	0	0	0
8707	0	0	0
101929184	0	0.2857	0
107985242	0	0.1585	0.2256
105371670	0	0	0.2558
107985458	0	0	0
105371671	0	0.344	0
105371672	0	0	0
105371673	0	0.2839	0
105371674	0	0.3891	0
343450	0	0.03072	0.1048
100616363	0	0	0
3075	0	0.1485	0.07338
10878	0	0.07571	0.02245
3078	0	0	0.05085
10877	0	0.2449	0.2662
105371675	0	0	0.07633
3080	0	0.3668	0.04351
81494	0.1468	0.03768	0
2165	0	0	0.03613
259266	0.3086	0.2249	0.04849
360023	0	0.01126	0
23418	0	0.1303	0.09937
163486	0.0843	0.08202	0.05404
388722	0	0	0
56956	0	0	0
140609	14.16	31.26	23.36
105371677	0	0	0.09004
127124	0	0	0
5788	1.914	3.031	4.779
100131234	0	0	0
406955	0	0	0
406995	0	0	0
105371679	0.07398	0	0.0901
102800316	0	0	0
104266961	0	0.1681	0
107985243	0	0	0
400800	0	0.1454	0
105371680	0	1.548	0
105371682	0	0.9122	0
2494	0	0.08173	0.01616
107985244	0	0	0
554279	0	0	0
23528	0.3119	1.121	0.7463
107985459	0	0	0.1836
9928	0.3541	0.1818	0.09123
83479	1.983	1.41	1.412
101929224	0	0.6049	0
23271	0	0.2491	0.05746
2848	0	0	0
107985245	0	0	0
55765	0	0.01994	0.01183
647215	0	0	0.05779
23046	0.1393	0.05502	0.01305
101929305	0	0.2296	0.0227
779	0	0	0.02179
647219	0	0	0
252839	3.578	5.932	2.94
91156	0.008785	0.02706	0
5317	0	0.04086	0
101929326	0	0	0
7139	0	0.1444	0
3898	0	0	0
101929343	0	0.359	0
7135	0	0.03643	0.0216
101929367	0	0	0
23612	0	0.07818	0.1391
1465	28.43	27.31	10.08
107985246	0.02486	0.1532	0.03028
376693	0	0	0.3777
89796	0	0.08128	0.0723
100873949	0	0	0
100847050	0	0	0
100302158	0	0	0
55705	0.02848	0.2047	0.1734
102466724	0	0	0
149345	0	0.871	0.8344
25802	0	0	0.03361
10440	3.284	1.147	0.88
109616993	0	0.8244	0
6051	2.688	0.6593	1.857
112268254	0	0.1527	0
102723465	0	0	0.07942
102465443	0	0	0
1999	0	0	0.07957
105371684	0	0	0
9283	0.01608	0.03303	0.009795
105371683	0	0.2656	0
127829	0.7849	0.744	0.7354
5778	0.8742	0.4987	1.213
148713	0	0.08153	0
59352	0	0.05328	0.04213
101929388	0	0	0.06016
29089	0	0.3661	0.4342
4660	0.003408	0.0735	0.03529
127833	0.009453	0.02912	0
105371686	0	0	0
10765	1.282	0.4795	0.3328
100506696	0	0	0
641515	0.346	0	0.02341
148709	0	0.04795	0.05687
5877	1.355	2.284	2.984
59349	2.498	3.864	3.719
51094	333.3	455.3	655.1
51706	128.5	156.6	80.71
100506747	0	0	0
92703	6.547	6.344	4.324
8497	0	0.1467	0.01934
105371687	0	0.9122	1.623
4656	0	0	0
